Name,Length
ENSMUST00000351451,499
ENSMUST00000351452,549
ENSMUST000000425943,2783
ENSMUST00000109368,2801
ENSMUST00000228970,394
ENSMUST00000156949,845
ENSMUST00000146993,4133
ENSMUST000000155091,4052
ENSMUST00000148198,265
ENSMUST00000143030,1260
ENSMUST00000082547,159
ENSMUST00000379641,1711
ENSMUST00000289921,888
ENSMUST00000289922,911
ENSMUST00000289920,1418
ENSMUST00000290356,533
ENSMUST00000161372,2314
ENSMUST00000162424,3391
ENSMUST00000159960,355
ENSMUST00000290132,844
ENSMUST00000289530,566
ENSMUST00000162579,1825
ENSMUST000001617350,1268
ENSMUST00000161483,1115
ENSMUST000001594120,1157
ENSMUST00000289532,1055
ENSMUST00000289531,802
ENSMUST00000247206,1223
ENSMUST00000150364,652
ENSMUST00000289529,635
ENSMUST00000168863,830
ENSMUST000000817022,2439
ENSMUST00000169870,2396
ENSMUST00000169891,1422
ENSMUST00000165690,1941
ENSMUST00000170754,4464
ENSMUST00000163696,743
ENSMUST00000130700,2688
ENSMUST00000082439,2383
ENSMUST00000109353,7635
ENSMUST00000164717,1920
ENSMUST00000163290,1328
ENSMUST000000416564,5357
ENSMUST00000166994,953
ENSMUST00000169208,514
ENSMUST00000166480,759
ENSMUST00000168256,802
ENSMUST00000170877,508
ENSMUST00000169069,586
ENSMUST00000231098,4674
ENSMUST00000129398,2376
ENSMUST000000821972,2412
ENSMUST00000143465,2650
ENSMUST00000128908,2580
ENSMUST00000134111,2895
ENSMUST00000109347,1824
ENSMUST00000138245,911
ENSMUST00000153195,916
ENSMUST00000290784,894
ENSMUST00000230352,1423
ENSMUST00000088827,1808
ENSMUST00000230266,1928
ENSMUST00000230509,930
ENSMUST00000231014,793
ENSMUST00000231056,445
ENSMUST00000229193,1832
ENSMUST00000230734,2615
ENSMUST00000088823,2461
ENSMUST00000230634,749
ENSMUST00000228967,534
ENSMUST00000343350,1148
ENSMUST00000143014,834
ENSMUST000000608080,6394
ENSMUST00000109331,6497
ENSMUST00000229966,860
ENSMUST00000151418,732
ENSMUST00000230393,825
ENSMUST00000139372,426
ENSMUST00000131062,605
ENSMUST00000197760,61
ENSMUST00000350386,298
ENSMUST00000078953,4585
ENSMUST00000229935,5261
ENSMUST00000229416,1969
ENSMUST00000230111,1904
ENSMUST00000229755,2677
ENSMUST00000230823,2028
ENSMUST00000184207,73
ENSMUST00000247088,2305
ENSMUST00000227951,407
ENSMUST00000226779,2072
ENSMUST00000226221,2559
ENSMUST00000238818,3378
ENSMUST00000228284,3297
ENSMUST00000088788,2887
ENSMUST00000226875,2674
ENSMUST00000226967,2826
ENSMUST00000227011,2496
ENSMUST00000123791,6190
ENSMUST00000144585,6165
ENSMUST00000124576,6113
ENSMUST00000175778,1586
ENSMUST00000176277,317
ENSMUST00000177388,598
ENSMUST00000124398,796
ENSMUST00000150539,425
ENSMUST00000155146,924
ENSMUST00000124642,676
ENSMUST00000176028,759
ENSMUST00000147020,958
ENSMUST00000146637,773
ENSMUST00000184827,75
ENSMUST00000066991,1298
ENSMUST00000023282,1130
ENSMUST00000159381,749
ENSMUST00000160491,1059
ENSMUST00000162756,661
ENSMUST00000161437,822
ENSMUST00000162033,392
ENSMUST00000023283,2906
ENSMUST00000231067,3262
ENSMUST00000231107,3049
ENSMUST00000230112,2815
ENSMUST00000229291,556
ENSMUST00000230523,663
ENSMUST00000229436,308
ENSMUST00000229308,691
ENSMUST00000229111,370
ENSMUST000000369872,3223
ENSMUST000000745522,3299
ENSMUST00000088717,3302
ENSMUST00000145259,3255
ENSMUST00000141643,573
ENSMUST00000123889,488
ENSMUST00000145793,836
ENSMUST00000134900,869
ENSMUST00000147207,738
ENSMUST00000151523,647
ENSMUST00000136638,475
ENSMUST00000140665,618
ENSMUST00000147733,644
ENSMUST00000359296,467
ENSMUST00000167643,1145
ENSMUST00000228977,1250
ENSMUST00000023285,2037
ENSMUST00000247089,2156
ENSMUST00000359140,1453
ENSMUST00000359141,764
ENSMUST00000227203,636
ENSMUST00000049968,1040
ENSMUST00000238996,873
ENSMUST00000227834,930
ENSMUST00000228005,896
ENSMUST00000226267,675
ENSMUST00000227854,1076
ENSMUST00000228111,287
ENSMUST00000253458,315
ENSMUST00000225666,3951
ENSMUST00000166926,1818
ENSMUST00000109314,448
ENSMUST00000167959,480
ENSMUST00000109313,2895
ENSMUST00000168879,840
ENSMUST00000165419,339
ENSMUST00000168376,629
ENSMUST000000523153,4296
ENSMUST00000112664,469
ENSMUST00000170334,2063
ENSMUST00000171140,1416
ENSMUST000000232893,1707
ENSMUST00000171666,808
ENSMUST00000115278,543
ENSMUST00000165623,2455
ENSMUST00000166267,839
ENSMUST00000170460,529
ENSMUST00000168646,1487
ENSMUST00000302178,383
ENSMUST00000302175,1059
ENSMUST00000302176,963
ENSMUST00000302177,658
ENSMUST00000277841,971
ENSMUST00000023291,5558
ENSMUST00000137755,382
ENSMUST00000165199,3492
ENSMUST00000023292,2699
ENSMUST00000168270,704
ENSMUST00000168052,585
ENSMUST00000344818,2320
ENSMUST00000344810,1024
ENSMUST00000344844,1490
ENSMUST00000344819,743
ENSMUST00000344820,678
ENSMUST00000344821,707
ENSMUST00000344823,705
ENSMUST00000344822,766
ENSMUST00000344811,969
ENSMUST00000344853,407
ENSMUST00000344824,673
ENSMUST00000344825,629
ENSMUST00000344827,495
ENSMUST00000344826,595
ENSMUST00000344830,891
ENSMUST00000344829,617
ENSMUST00000344828,679
ENSMUST00000344816,978
ENSMUST00000344808,792
ENSMUST00000344807,942
ENSMUST00000344831,895
ENSMUST00000344812,509
ENSMUST00000344832,795
ENSMUST00000344833,859
ENSMUST00000344817,1029
ENSMUST00000344813,970
ENSMUST00000344835,639
ENSMUST00000344836,1571
ENSMUST00000344838,814
ENSMUST00000344837,942
ENSMUST00000344834,1640
ENSMUST00000136218,1886
ENSMUST00000344814,991
ENSMUST00000344809,919
ENSMUST00000166953,1310
ENSMUST00000344839,911
ENSMUST00000344840,745
ENSMUST00000344815,951
ENSMUST00000344841,558
ENSMUST00000344842,477
ENSMUST00000344843,703
ENSMUST00000344855,408
ENSMUST00000344845,860
ENSMUST00000344850,806
ENSMUST00000344846,959
ENSMUST00000344851,515
ENSMUST00000344848,509
ENSMUST00000344849,712
ENSMUST00000168835,762
ENSMUST00000344852,327
ENSMUST00000344854,560
ENSMUST00000344847,1168
ENSMUST00000238218,406
ENSMUST00000109309,7365
ENSMUST00000135214,596
ENSMUST000000665454,4702
ENSMUST00000230807,1337
ENSMUST00000229559,4161
ENSMUST00000154240,899
ENSMUST00000123799,911
ENSMUST00000167173,719
ENSMUST000000390744,4812
ENSMUST00000238458,2574
ENSMUST00000155610,2960
ENSMUST00000370065,949
ENSMUST00000370066,474
ENSMUST00000370067,597
ENSMUST00000023295,1504
ENSMUST00000231216,1373
ENSMUST00000230538,581
ENSMUST00000230978,780
ENSMUST00000369817,247
ENSMUST000000232945,1640
ENSMUST000000940562,1322
ENSMUST00000165747,1765
ENSMUST00000172053,889
ENSMUST00000172074,835
ENSMUST00000169466,483
ENSMUST00000171580,867
ENSMUST00000171826,170
ENSMUST00000170126,851
ENSMUST00000163376,1032
ENSMUST00000171142,536
ENSMUST00000288303,578
ENSMUST00000288304,1127
ENSMUST00000288305,1216
ENSMUST00000288306,826
ENSMUST00000288307,504
ENSMUST00000229546,557
ENSMUST00000029441,1845
ENSMUST00000273256,965
ENSMUST00000327190,353
ENSMUST00000276775,332
ENSMUST00000276776,178
ENSMUST00000276777,410
ENSMUST00000240475,107
ENSMUST00000310767,685
ENSMUST00000230688,751
ENSMUST00000255768,544
ENSMUST00000247177,666
ENSMUST00000100309,6644
ENSMUST00000231200,6457
ENSMUST00000183650,53
ENSMUST00000353511,935
ENSMUST00000229899,1206
ENSMUST000000886491,3229
ENSMUST000000643912,3366
ENSMUST00000014777,697
ENSMUST00000140171,537
ENSMUST00000154569,642
ENSMUST00000108774,483
ENSMUST00000284373,239
ENSMUST00000229324,190
ENSMUST00000229639,349
ENSMUST00000181935,378
ENSMUST00000364458,1117
ENSMUST00000293055,377
ENSMUST00000293049,978
ENSMUST00000293048,849
ENSMUST00000230085,909
ENSMUST00000293051,542
ENSMUST00000293050,722
ENSMUST00000293054,420
ENSMUST00000293053,591
ENSMUST00000293052,724
ENSMUST00000117942,904
ENSMUST00000229463,1108
ENSMUST00000230674,1405
ENSMUST00000229921,976
ENSMUST00000109288,6142
ENSMUST000000886143,6333
ENSMUST00000109287,5988
ENSMUST000000672056,6184
ENSMUST00000230487,663
ENSMUST00000229801,750
ENSMUST00000229864,673
ENSMUST00000293637,716
ENSMUST00000293367,1037
ENSMUST00000293951,245
ENSMUST00000230093,988
ENSMUST00000230136,1170
ENSMUST00000069511,5532
ENSMUST00000229909,320
ENSMUST00000230461,528
ENSMUST00000331556,313
ENSMUST00000190436,2041
ENSMUST00000109284,1929
ENSMUST00000362871,276
ENSMUST00000109283,6536
ENSMUST00000156971,479
ENSMUST00000109282,2081
ENSMUST00000306735,717
ENSMUST00000346336,738
ENSMUST00000121889,1443
ENSMUST00000121501,1156
ENSMUST00020183183,113
ENSMUST00000300316,921
ENSMUST00000300317,812
ENSMUST00000300321,473
ENSMUST00000300320,611
ENSMUST00000300318,750
ENSMUST00000144579,1038
ENSMUST00000300319,705
ENSMUST00000315908,1035
ENSMUST00020181978,286
ENSMUST00000285250,285
ENSMUST00000285249,328
ENSMUST00000285252,178
ENSMUST00000285251,427
ENSMUST00000285498,434
ENSMUST00000285497,403
ENSMUST00000285650,1100
ENSMUST00000060642,8275
ENSMUST00000140734,3452
ENSMUST00000156900,438
ENSMUST00000133743,2203
ENSMUST00000137657,3801
ENSMUST00000172797,812
ENSMUST00000118011,537
ENSMUST00000109277,855
ENSMUST00000123935,1517
ENSMUST00000109276,1248
ENSMUST000000885550,2977
ENSMUST00000100293,2878
ENSMUST00000126508,592
ENSMUST00000143271,743
ENSMUST00000130014,1893
ENSMUST00000136172,1698
ENSMUST00000132674,1789
ENSMUST00000239545,22800
ENSMUST00000375746,962
ENSMUST00000229625,1350
ENSMUST00000230077,1240
ENSMUST00000141187,4524
ENSMUST00000169825,5671
ENSMUST000000001091,5646
ENSMUST00000068378,3964
ENSMUST00000254202,833
ENSMUST00000242261,1248
ENSMUST00000243046,1244
ENSMUST00000243831,1077
ENSMUST00000243547,1719
ENSMUST00000242574,1131
ENSMUST00000242200,1741
ENSMUST00000242427,1693
ENSMUST00000246224,1837
ENSMUST00000241196,1847
ENSMUST00000242283,1448
ENSMUST00000245586,1791
ENSMUST00000242828,1762
ENSMUST00000241967,1269
ENSMUST00000243759,1327
ENSMUST00000245955,1393
ENSMUST00000181901,1696
ENSMUST00000365187,922
ENSMUST00000365168,1723
ENSMUST00000365161,820
ENSMUST00000245251,1863
ENSMUST00000365165,745
ENSMUST00000241684,1780
ENSMUST00000244011,1318
ENSMUST00000365169,1099
ENSMUST00000365170,1728
ENSMUST00000365171,1090
ENSMUST00000365163,1075
ENSMUST00000365172,1280
ENSMUST00000365173,1722
ENSMUST00000365174,1823
ENSMUST00000365167,927
ENSMUST00000365164,992
ENSMUST00000365175,1357
ENSMUST00000365166,728
ENSMUST00000365162,1414
ENSMUST00000365176,1568
ENSMUST00000365177,1767
ENSMUST00000365178,1711
ENSMUST00000365180,1484
ENSMUST00000365181,1476
ENSMUST00000365182,1516
ENSMUST00000365183,1356
ENSMUST00000365179,1074
ENSMUST00000365184,1574
ENSMUST00000365185,1014
ENSMUST00000365186,913
ENSMUST00000365388,798
ENSMUST000001699420,3102
ENSMUST00000229173,502
ENSMUST000000353990,3376
ENSMUST00000229577,485
ENSMUST00000346315,720
ENSMUST00000250928,280
ENSMUST00000250929,716
ENSMUST00000250930,430
ENSMUST00000250667,458
ENSMUST00000251084,481
ENSMUST00000251083,565
ENSMUST00000251082,1038
ENSMUST00000251085,625
ENSMUST00000230757,1788
ENSMUST00000251092,509
ENSMUST00000251090,713
ENSMUST00000251088,541
ENSMUST00000251087,861
ENSMUST00000251086,571
ENSMUST00000251091,609
ENSMUST00000251089,626
ENSMUST00000251801,199
ENSMUST00000343349,419
ENSMUST00000338037,432
ENSMUST00000351930,695
ENSMUST00000351934,787
ENSMUST00000351931,654
ENSMUST00000351932,578
ENSMUST00000351933,459
ENSMUST00000230405,620
ENSMUST00000352343,1181
ENSMUST00000352342,1185
ENSMUST00000230575,1483
ENSMUST00000209694,1261
ENSMUST00000258114,1481
ENSMUST00000242150,1794
ENSMUST00000258117,1218
ENSMUST00000244198,1782
ENSMUST00000258115,837
ENSMUST00000258116,736
ENSMUST00000209724,971
ENSMUST00000258119,642
ENSMUST00000258106,900
ENSMUST00000245959,1361
ENSMUST00000258100,1335
ENSMUST00000258104,1095
ENSMUST00000258118,557
ENSMUST00000258108,1751
ENSMUST00000258120,608
ENSMUST00000258110,795
ENSMUST00000258111,772
ENSMUST00000246806,949
ENSMUST00000258107,986
ENSMUST00000258102,917
ENSMUST00000258103,727
ENSMUST00000258112,768
ENSMUST00000258121,1008
ENSMUST00000258101,978
ENSMUST00000258109,694
ENSMUST00000258113,1368
ENSMUST00000258105,558
ENSMUST00000258481,505
ENSMUST00000258480,678
ENSMUST00000258479,592
ENSMUST00000258296,722
ENSMUST00000229620,693
ENSMUST00000310654,720
ENSMUST00000344615,994
ENSMUST00000344616,477
ENSMUST00000229929,418
ENSMUST00000230014,669
ENSMUST00000255486,576
ENSMUST00000283749,1603
ENSMUST00000283747,1728
ENSMUST00000283748,1765
ENSMUST00000283753,1501
ENSMUST00000283750,1323
ENSMUST00000283745,1715
ENSMUST00000283744,796
ENSMUST00000283751,812
ENSMUST00000283752,548
ENSMUST00000283746,1007
ENSMUST00000283913,458
ENSMUST00000182581,1004
ENSMUST00020183271,338
ENSMUST000000494843,6611
ENSMUST00000230063,4427
ENSMUST00000057896,1891
ENSMUST00000252546,774
ENSMUST00000080299,1676
ENSMUST00000133736,1870
ENSMUST00000157829,104
ENSMUST00000162160,850
ENSMUST00000076070,877
ENSMUST00000160407,496
ENSMUST00000159723,693
ENSMUST00000159105,434
ENSMUST00000161955,436
ENSMUST00000161409,624
ENSMUST00000159719,1744
ENSMUST000001092561,1154
ENSMUST000000491226,3573
ENSMUST000000684575,3351
ENSMUST00000229071,1198
ENSMUST00000165935,3473
ENSMUST00000230385,592
ENSMUST00000229721,583
ENSMUST00000109255,4144
ENSMUST000000489821,4085
ENSMUST00000262149,420
ENSMUST00000262150,292
ENSMUST00000262151,383
ENSMUST00000261352,803
ENSMUST00000261353,829
ENSMUST00000261356,1133
ENSMUST00000261363,753
ENSMUST00000261366,466
ENSMUST00000261357,622
ENSMUST00000261355,820
ENSMUST00000261362,948
ENSMUST00000247370,1678
ENSMUST00000261364,924
ENSMUST00000261358,1104
ENSMUST00000261359,998
ENSMUST00000261360,1180
ENSMUST00000261365,998
ENSMUST00000261361,611
ENSMUST00000261354,1229
ENSMUST00000262007,907
ENSMUST00000262006,1182
ENSMUST00000262004,955
ENSMUST00000262005,963
ENSMUST00000262000,851
ENSMUST00000262001,1004
ENSMUST00000262002,644
ENSMUST00000261999,854
ENSMUST00000262003,847
ENSMUST00000262008,734
ENSMUST00000262010,1059
ENSMUST00000262009,796
ENSMUST00000262011,351
ENSMUST00000261749,567
ENSMUST00000261751,634
ENSMUST00000261750,742
ENSMUST00000265489,721
ENSMUST00000265480,1422
ENSMUST00000265483,729
ENSMUST00000265484,850
ENSMUST00000265485,1042
ENSMUST00000265490,535
ENSMUST00000265486,967
ENSMUST00000265482,582
ENSMUST00000265481,1418
ENSMUST00000265487,913
ENSMUST00000265488,766
ENSMUST00000265492,536
ENSMUST00000265493,525
ENSMUST00000265491,391
ENSMUST00000231103,490
ENSMUST00000265996,685
ENSMUST00000265997,342
ENSMUST00000265686,692
ENSMUST00000265688,618
ENSMUST00000265687,817
ENSMUST00000231054,2538
ENSMUST00000265836,467
ENSMUST00000265835,543
ENSMUST00000265834,1096
ENSMUST00000265833,563
ENSMUST00000265832,653
ENSMUST00000265830,595
ENSMUST00000265831,670
ENSMUST00000229650,560
ENSMUST00000324167,957
ENSMUST00000324168,541
ENSMUST00000290024,583
ENSMUST00000289769,662
ENSMUST00000271949,1495
ENSMUST00000271950,1316
ENSMUST00000271943,708
ENSMUST00000229905,1935
ENSMUST00000271944,439
ENSMUST00000271951,1007
ENSMUST00000271946,421
ENSMUST00000271947,941
ENSMUST00000271945,693
ENSMUST00000271948,538
ENSMUST00000271952,1072
ENSMUST00000271953,1049
ENSMUST00000271954,690
ENSMUST00000271955,1853
ENSMUST00000271956,505
ENSMUST00000271957,470
ENSMUST00000271958,469
ENSMUST00000272096,439
ENSMUST00000272097,1152
ENSMUST00000230109,1131
ENSMUST00000272098,929
ENSMUST00000272494,691
ENSMUST00000272240,1043
ENSMUST00000272238,2205
ENSMUST00000272239,926
ENSMUST00000229885,2143
ENSMUST00000352944,288
ENSMUST00000342741,479
ENSMUST00000311980,362
ENSMUST00000311979,356
ENSMUST00000311982,286
ENSMUST00000311981,708
ENSMUST00000311790,506
ENSMUST00000311789,1056
ENSMUST00000311788,503
ENSMUST00000311441,1848
ENSMUST00000311610,780
ENSMUST00000311611,729
ENSMUST00000311612,640
ENSMUST00000311613,833
ENSMUST00000329366,1503
ENSMUST00000329513,1149
ENSMUST000000353421,6027
ENSMUST00000155907,6886
ENSMUST00000129195,1964
ENSMUST00000128797,630
ENSMUST00000347927,993
ENSMUST00000306469,466
ENSMUST00000049151,2840
ENSMUST00000147832,1471
ENSMUST00000134061,363
ENSMUST000000749360,2831
ENSMUST00000138306,1159
ENSMUST00000109248,3437
ENSMUST000000230873,3025
ENSMUST00000155654,814
ENSMUST00000127347,216
ENSMUST00000152590,456
ENSMUST00000290464,1092
ENSMUST00000290463,899
ENSMUST00000290466,1052
ENSMUST00000290465,809
ENSMUST00000229677,2662
ENSMUST00000080141,2717
ENSMUST00000178490,132
ENSMUST00000255962,621
ENSMUST00000256102,984
ENSMUST00000256101,959
ENSMUST00000104259,132
ENSMUST00000229933,3152
ENSMUST00000229981,3222
ENSMUST00000166170,3220
ENSMUST00000075275,2675
ENSMUST00000189291,1407
ENSMUST00000185302,1124
ENSMUST00000255777,878
ENSMUST00000255779,371
ENSMUST00000255780,684
ENSMUST00000255781,572
ENSMUST00000255782,582
ENSMUST00000255787,805
ENSMUST00000255786,881
ENSMUST00000255790,1215
ENSMUST00000255794,1748
ENSMUST00000255793,1239
ENSMUST00000255792,1274
ENSMUST00000255796,1630
ENSMUST00000255798,1664
ENSMUST00000255795,1686
ENSMUST00000255797,1440
ENSMUST00000256239,421
ENSMUST00000348244,1457
ENSMUST00000348245,783
ENSMUST00000348435,757
ENSMUST00000282146,693
ENSMUST00000158935,104
ENSMUST00000054244,3460
ENSMUST00000229611,477
ENSMUST00000299779,459
ENSMUST00000299780,378
ENSMUST00000299778,1352
ENSMUST00000299781,709
ENSMUST00000299774,959
ENSMUST00000299776,987
ENSMUST00000299775,1118
ENSMUST00000299777,599
ENSMUST00000299772,379
ENSMUST00000299771,479
ENSMUST00000299773,309
ENSMUST00000300223,679
ENSMUST00000300224,573
ENSMUST00000300225,662
ENSMUST00000300226,327
ENSMUST00000230585,1102
ENSMUST00000226370,1466
ENSMUST00000299927,931
ENSMUST00000299928,718
ENSMUST00000243426,1631
ENSMUST00000226312,2193
ENSMUST00000299938,503
ENSMUST00000299942,883
ENSMUST00000299941,632
ENSMUST00000299940,732
ENSMUST00000299939,660
ENSMUST00000299936,553
ENSMUST00000299935,473
ENSMUST00000299932,643
ENSMUST00000299933,1366
ENSMUST00000299931,584
ENSMUST00000299930,1375
ENSMUST00000299929,437
ENSMUST00000299926,623
ENSMUST00000299934,598
ENSMUST00000299937,572
ENSMUST00000058951,480
ENSMUST00000300603,691
ENSMUST00000300604,1338
ENSMUST00000180649,2629
ENSMUST00000300610,563
ENSMUST00000300611,977
ENSMUST00000300606,1637
ENSMUST00000300609,634
ENSMUST00000300608,486
ENSMUST00000300607,1222
ENSMUST00000300605,834
ENSMUST00000300602,559
ENSMUST00000300612,685
ENSMUST00000226780,357
ENSMUST00000071874,4927
ENSMUST00000226936,3292
ENSMUST00000227791,3149
ENSMUST00000226682,480
ENSMUST00000227151,4134
ENSMUST00000226932,647
ENSMUST00000226793,633
ENSMUST00000226761,3490
ENSMUST00000300970,339
ENSMUST00000300789,751
ENSMUST00000168960,749
ENSMUST00000300415,467
ENSMUST00000300416,530
ENSMUST00000300414,378
ENSMUST00000227616,935
ENSMUST00000230782,1506
ENSMUST00000100271,1775
ENSMUST00000139808,1859
ENSMUST00000371503,1971
ENSMUST00000371504,1377
ENSMUST00000140253,2902
ENSMUST00000371506,1003
ENSMUST00000371505,512
ENSMUST00000310811,564
ENSMUST00000310812,398
ENSMUST00000310813,378
ENSMUST00000301209,1026
ENSMUST00000308130,863
ENSMUST00000308128,1087
ENSMUST00000308127,1373
ENSMUST00000308126,1215
ENSMUST00000308124,1028
ENSMUST00000308123,1501
ENSMUST00000180852,2449
ENSMUST00000308125,1038
ENSMUST00000308122,849
ENSMUST00000308135,852
ENSMUST00000308136,967
ENSMUST00000308137,895
ENSMUST00000308138,520
ENSMUST00000308142,548
ENSMUST00000308139,478
ENSMUST00000308140,510
ENSMUST00000308141,565
ENSMUST00000308143,1090
ENSMUST00000308147,898
ENSMUST00000308148,1004
ENSMUST00000308145,1455
ENSMUST00000308144,1034
ENSMUST00000308129,1149
ENSMUST00000308146,1101
ENSMUST00000308151,385
ENSMUST00000308149,405
ENSMUST00000308150,351
ENSMUST00000308131,1342
ENSMUST00000308132,1364
ENSMUST00000308133,1373
ENSMUST00000308134,661
ENSMUST00000308730,731
ENSMUST00000181122,1337
ENSMUST00000181747,1369
ENSMUST00000308729,811
ENSMUST00000308731,464
ENSMUST00000181252,2430
ENSMUST00000229950,2287
ENSMUST00000185067,2997
ENSMUST00000308904,918
ENSMUST00000308905,361
ENSMUST00000309689,326
ENSMUST00000308411,582
ENSMUST00000308408,1871
ENSMUST00000308407,731
ENSMUST00000308412,1330
ENSMUST00000308409,303
ENSMUST00000308410,269
ENSMUST00000309256,978
ENSMUST00000309485,542
ENSMUST00000134985,809
ENSMUST00000096250,8507
ENSMUST00000175735,936
ENSMUST00000176739,3404
ENSMUST00000313492,380
ENSMUST00020183285,92
ENSMUST00000228072,4519
ENSMUST00000047835,5766
ENSMUST00000227069,4829
ENSMUST00000228535,696
ENSMUST00000228260,796
ENSMUST00000227133,2599
ENSMUST00000380481,734
ENSMUST00000380184,1291
ENSMUST00000380185,1597
ENSMUST00000380186,1166
ENSMUST00000380187,329
ENSMUST00000379815,539
ENSMUST00000379817,898
ENSMUST00000379816,307
ENSMUST00000243706,2037
ENSMUST00000247037,1423
ENSMUST00000379818,923
ENSMUST00000246197,327
ENSMUST00000379819,432
ENSMUST00000379820,2209
ENSMUST00000379821,523
ENSMUST00000242474,1298
ENSMUST00000379822,797
ENSMUST00000379823,525
ENSMUST00000369146,534
ENSMUST00000369148,501
ENSMUST00000229198,680
ENSMUST00000369380,792
ENSMUST00000369147,810
ENSMUST00000229356,632
ENSMUST00000274660,851
ENSMUST00000274663,502
ENSMUST00000274664,835
ENSMUST00000274661,587
ENSMUST00000274662,584
ENSMUST00000274665,621
ENSMUST00000274671,450
ENSMUST00000274668,545
ENSMUST00000274666,549
ENSMUST00000274667,822
ENSMUST00000274669,492
ENSMUST00000274670,515
ENSMUST00000274441,499
ENSMUST00000274438,952
ENSMUST00000274439,632
ENSMUST00000274440,570
ENSMUST00000274442,662
ENSMUST00000274443,677
ENSMUST00000274921,424
ENSMUST000000884543,6966
ENSMUST000000884521,7266
ENSMUST00000100262,3183
ENSMUST00000230607,506
ENSMUST00000230756,4831
ENSMUST00000230767,2816
ENSMUST00000229253,3722
ENSMUST00000368633,1234
ENSMUST00000247408,1235
ENSMUST00000241226,1629
ENSMUST00000082994,108
ENSMUST00000023099,4660
ENSMUST00000229141,6116
ENSMUST00000298980,1072
ENSMUST00000192790,514
ENSMUST00000356732,1488
ENSMUST00000246934,3203
ENSMUST00000356735,1159
ENSMUST00000356734,1200
ENSMUST00000356733,1212
ENSMUST00000356521,441
ENSMUST00000356520,509
ENSMUST00000356514,1153
ENSMUST00000356515,1106
ENSMUST00000356516,590
ENSMUST00000356517,742
ENSMUST00000245713,900
ENSMUST00000356518,727
ENSMUST00000356519,758
ENSMUST00000305538,660
ENSMUST00000305539,531
ENSMUST00000305722,764
ENSMUST00000379130,597
ENSMUST00000379131,533
ENSMUST00000379133,840
ENSMUST00000379134,377
ENSMUST00000379132,1217
ENSMUST00000379136,877
ENSMUST00000379135,677
ENSMUST00000245690,1123
ENSMUST00000242911,1166
ENSMUST00000379291,645
ENSMUST00000379292,513
ENSMUST00000379295,694
ENSMUST00000379294,774
ENSMUST00000379293,770
ENSMUST00000245124,539
ENSMUST00000379297,380
ENSMUST00000379296,561
ENSMUST00000289375,552
ENSMUST00000289376,400
ENSMUST00000289377,506
ENSMUST00000289379,513
ENSMUST00000289380,607
ENSMUST00000289374,997
ENSMUST00000289381,717
ENSMUST00000289382,576
ENSMUST00000289378,752
ENSMUST00000289383,484
ENSMUST00000289384,506
ENSMUST00000289385,483
ENSMUST00000289386,436
ENSMUST00000289388,573
ENSMUST00000289387,391
ENSMUST00000289390,406
ENSMUST00000289395,407
ENSMUST00000289391,358
ENSMUST00000289392,1278
ENSMUST00000289393,1342
ENSMUST00000289394,793
ENSMUST00000289389,586
ENSMUST00000177677,313
ENSMUST00000261773,572
ENSMUST00000261772,766
ENSMUST00000261774,859
ENSMUST00000261775,777
ENSMUST00000229718,646
ENSMUST00000231039,3923
ENSMUST000000231010,3932
ENSMUST00000166223,1908
ENSMUST00000230086,1963
ENSMUST00000230907,637
ENSMUST00000245210,1191
ENSMUST00000243466,1097
ENSMUST00000279523,1263
ENSMUST00000246028,609
ENSMUST00000242924,828
ENSMUST00000244984,970
ENSMUST00000242353,810
ENSMUST00000244821,620
ENSMUST00000242997,626
ENSMUST00000243872,620
ENSMUST00000279528,863
ENSMUST00000279524,793
ENSMUST00000279529,599
ENSMUST00000244016,846
ENSMUST00000279525,1134
ENSMUST00000279526,769
ENSMUST00000243487,875
ENSMUST00000279534,555
ENSMUST00000279536,545
ENSMUST00000279537,950
ENSMUST00000279538,1306
ENSMUST00000279535,768
ENSMUST00000279533,356
ENSMUST00000279532,413
ENSMUST00000279530,680
ENSMUST00000279527,734
ENSMUST00000279531,765
ENSMUST00000245614,970
ENSMUST00000279548,596
ENSMUST00000279549,607
ENSMUST00000279550,1151
ENSMUST00000279544,890
ENSMUST00000279545,813
ENSMUST00000279539,866
ENSMUST00000279541,959
ENSMUST00000279540,786
ENSMUST00000279542,873
ENSMUST00000279543,1262
ENSMUST00000279546,1093
ENSMUST00000279547,840
ENSMUST00000279892,557
ENSMUST00000279890,638
ENSMUST00000279891,562
ENSMUST00000279893,578
ENSMUST00000280261,509
ENSMUST00000279692,973
ENSMUST00000279691,1190
ENSMUST00000279690,1237
ENSMUST00000279687,1183
ENSMUST00000279693,1104
ENSMUST00000279688,1282
ENSMUST00000279689,446
ENSMUST00000279694,414
ENSMUST00000280081,476
ENSMUST00000280427,499
ENSMUST00000229245,1016
ENSMUST00000331190,806
ENSMUST00000331191,1108
ENSMUST00000331192,1148
ENSMUST00000331193,1269
ENSMUST00000331197,627
ENSMUST00000331201,528
ENSMUST00000331198,687
ENSMUST00000331199,754
ENSMUST00000331200,815
ENSMUST00000331195,527
ENSMUST00000331194,805
ENSMUST00000331196,674
ENSMUST00000229999,927
ENSMUST00000231024,1637
ENSMUST00000246871,1145
ENSMUST00000331212,1017
ENSMUST00000331206,1069
ENSMUST00000331205,853
