transcript_id,gene_id
ENSMUST00000290750.1,ENSMUSG00000128933.1
ENSMUST00000290752.1,ENSMUSG00000128933.1
ENSMUST00000290751.1,ENSMUSG00000128933.1
ENSMUST00000233284.2,ENSMUSG00000117287.3
ENSMUST00000265653.1,ENSMUSG00000117287.3
ENSMUST00000265655.1,ENSMUSG00000117287.3
ENSMUST00000265654.1,ENSMUSG00000117287.3
ENSMUST00000265808.1,ENSMUSG00000124768.1
ENSMUST00000274473.1,ENSMUSG00000126122.1
ENSMUST00000274470.1,ENSMUSG00000126122.1
ENSMUST00000274471.1,ENSMUSG00000126122.1
ENSMUST00000274472.1,ENSMUSG00000126122.1
ENSMUST00000233497.2,ENSMUSG00000117109.2
ENSMUST00000024763.10,ENSMUSG00000023967.10
ENSMUST00000131943.2,ENSMUSG00000023967.10
ENSMUST00000123646.2,ENSMUSG00000023967.10
ENSMUST00000134237.2,ENSMUSG00000023967.10
ENSMUST00000147672.2,ENSMUSG00000023967.10
ENSMUST00000146255.2,ENSMUSG00000023967.10
ENSMUST00000148581.8,ENSMUSG00000023966.9
ENSMUST00000024762.3,ENSMUSG00000023966.9
ENSMUST00000152354.2,ENSMUSG00000023966.9
ENSMUST00000171172.3,ENSMUSG00000034509.10
ENSMUST00000274728.1,ENSMUSG00000126158.1
ENSMUST00000274735.1,ENSMUSG00000126158.1
ENSMUST00000274730.1,ENSMUSG00000126158.1
ENSMUST00000274729.1,ENSMUSG00000126158.1
ENSMUST00000274731.1,ENSMUSG00000126158.1
ENSMUST00000274732.1,ENSMUSG00000126158.1
ENSMUST00000274733.1,ENSMUSG00000126158.1
ENSMUST00000274734.1,ENSMUSG00000126158.1
ENSMUST00000274962.1,ENSMUSG00000126195.1
ENSMUST00000274964.1,ENSMUSG00000126195.1
ENSMUST00000274963.1,ENSMUSG00000126195.1
ENSMUST00000169383.8,ENSMUSG00000023952.14
ENSMUST00000024748.14,ENSMUSG00000023952.14
ENSMUST00000164338.2,ENSMUSG00000023952.14
ENSMUST00000172170.8,ENSMUSG00000023952.14
ENSMUST00000166563.2,ENSMUSG00000023952.14
ENSMUST00000165686.2,ENSMUSG00000023952.14
ENSMUST00000171901.8,ENSMUSG00000023952.14
ENSMUST00000167404.8,ENSMUSG00000023952.14
ENSMUST00000169955.2,ENSMUSG00000023952.14
ENSMUST00000169918.2,ENSMUSG00000023952.14
ENSMUST00000169778.8,ENSMUSG00000023952.14
ENSMUST00000163941.2,ENSMUSG00000023952.14
ENSMUST00000166252.8,ENSMUSG00000023952.14
ENSMUST00000169798.2,ENSMUSG00000023952.14
ENSMUST00000167681.2,ENSMUSG00000023952.14
ENSMUST00000166701.2,ENSMUSG00000023952.14
ENSMUST00000166663.2,ENSMUSG00000023952.14
ENSMUST00000024749.9,ENSMUSG00000023953.10
ENSMUST00000233438.2,ENSMUSG00000023953.10
ENSMUST00000233924.2,ENSMUSG00000023953.10
ENSMUST00000289221.1,ENSMUSG00000128692.1
ENSMUST00000289220.1,ENSMUSG00000128692.1
ENSMUST00000087031.7,ENSMUSG00000067150.7
ENSMUST00000233340.2,ENSMUSG00000067150.7
ENSMUST00000232971.2,ENSMUSG00000067150.7
ENSMUST00000102187.3,ENSMUSG00000076141.3
ENSMUST00000239801.1,ENSMUSG00000118813.1
ENSMUST00000087026.13,ENSMUSG00000067148.16
ENSMUST00000124655.8,ENSMUSG00000067148.16
ENSMUST00000152583.8,ENSMUSG00000067148.16
ENSMUST00000142706.9,ENSMUSG00000067148.16
ENSMUST00000173349.8,ENSMUSG00000067148.16
ENSMUST00000173232.2,ENSMUSG00000067148.16
ENSMUST00000174392.2,ENSMUSG00000067148.16
ENSMUST00000124126.2,ENSMUSG00000067148.16
ENSMUST00000095263.10,ENSMUSG00000071074.10
ENSMUST00000123311.8,ENSMUSG00000071074.10
ENSMUST00000151488.2,ENSMUSG00000071074.10
ENSMUST00000127378.2,ENSMUSG00000071074.10
ENSMUST00000145371.2,ENSMUSG00000071074.10
ENSMUST00000149989.2,ENSMUSG00000071074.10
ENSMUST00000318129.1,ENSMUSG00000133468.1
ENSMUST00000318130.1,ENSMUSG00000133468.1
ENSMUST00000318131.1,ENSMUSG00000133468.1
ENSMUST00000233692.2,ENSMUSG00000071073.6
ENSMUST00000233341.2,ENSMUSG00000071073.6
ENSMUST00000233543.2,ENSMUSG00000071073.6
ENSMUST00000095262.6,ENSMUSG00000071073.6
ENSMUST00000180283.2,ENSMUSG00000012296.17
ENSMUST00000012440.14,ENSMUSG00000012296.17
ENSMUST00000225413.2,ENSMUSG00000012296.17
ENSMUST00000164342.10,ENSMUSG00000012296.17
ENSMUST00000225080.2,ENSMUSG00000012296.17
ENSMUST00000224404.2,ENSMUSG00000012296.17
ENSMUST00000225943.2,ENSMUSG00000012296.17
ENSMUST00000225359.2,ENSMUSG00000012296.17
ENSMUST00000225288.2,ENSMUSG00000012296.17
ENSMUST00000224055.2,ENSMUSG00000012296.17
ENSMUST00000225915.2,ENSMUSG00000012296.17
ENSMUST00000224230.2,ENSMUSG00000012296.17
ENSMUST00000224696.2,ENSMUSG00000012296.17
ENSMUST00000224901.2,ENSMUSG00000012296.17
ENSMUST00000224090.2,ENSMUSG00000012296.17
ENSMUST00000225741.2,ENSMUSG00000012296.17
ENSMUST00000224445.2,ENSMUSG00000012296.17
ENSMUST00000343824.1,ENSMUSG00000137820.1
ENSMUST00000343823.1,ENSMUSG00000137820.1
ENSMUST00000188223.7,ENSMUSG00000047428.15
ENSMUST00000061722.13,ENSMUSG00000047428.15
ENSMUST00000166280.8,ENSMUSG00000047428.15
ENSMUST00000166617.8,ENSMUSG00000047428.15
ENSMUST00000170271.2,ENSMUSG00000047428.15
ENSMUST00000167360.8,ENSMUSG00000032842.14
ENSMUST00000171584.2,ENSMUSG00000032842.14
ENSMUST00000047970.14,ENSMUSG00000032842.14
ENSMUST00000095261.10,ENSMUSG00000032842.14
ENSMUST00000168490.2,ENSMUSG00000032842.14
ENSMUST00000165733.2,ENSMUSG00000032842.14
ENSMUST00000170168.2,ENSMUSG00000032842.14
ENSMUST00000246816.2,ENSMUSG00000120998.2
ENSMUST00000325471.1,ENSMUSG00000134577.1
ENSMUST00000113481.9,ENSMUSG00000015597.18
ENSMUST00000138127.8,ENSMUSG00000015597.18
ENSMUST00000152472.8,ENSMUSG00000015597.18
ENSMUST00000123733.2,ENSMUSG00000015597.18
ENSMUST00000136017.2,ENSMUSG00000015597.18
ENSMUST00020181680.1,ENSMUSG00002076149.1
ENSMUST00000233090.2,ENSMUSG00000117269.2
ENSMUST00000113465.10,ENSMUSG00000023968.16
ENSMUST00000164180.8,ENSMUSG00000023968.16
ENSMUST00000024764.12,ENSMUSG00000023968.16
ENSMUST00000165993.2,ENSMUSG00000023968.16
ENSMUST00000165811.2,ENSMUSG00000023968.16
ENSMUST00000169441.2,ENSMUSG00000023968.16
ENSMUST00000165750.2,ENSMUSG00000023968.16
ENSMUST00000087012.7,ENSMUSG00000067144.8
ENSMUST00000233715.2,ENSMUSG00000067144.8
ENSMUST00000233575.2,ENSMUSG00000067144.8
ENSMUST00000305371.1,ENSMUSG00000131341.1
ENSMUST00000305372.1,ENSMUSG00000131341.1
ENSMUST00000305373.1,ENSMUSG00000131341.1
ENSMUST00000305374.1,ENSMUSG00000131341.1
ENSMUST00000166852.3,ENSMUSG00000091742.3
ENSMUST00000047034.9,ENSMUSG00000015599.10
ENSMUST00000225808.2,ENSMUSG00000015599.10
ENSMUST00000223818.2,ENSMUSG00000015599.10
ENSMUST00000224870.2,ENSMUSG00000114244.2
ENSMUST00000046497.8,ENSMUSG00000040658.8
ENSMUST00000183312.2,ENSMUSG00000040327.17
ENSMUST00000182485.8,ENSMUSG00000040327.17
ENSMUST00000066026.8,ENSMUSG00000040327.17
ENSMUST00000183078.8,ENSMUSG00000040327.17
ENSMUST00000182315.8,ENSMUSG00000040327.17
ENSMUST00000182530.8,ENSMUSG00000040327.17
ENSMUST00000182668.2,ENSMUSG00000040327.17
ENSMUST00000183016.8,ENSMUSG00000040327.17
ENSMUST00000182799.2,ENSMUSG00000040327.17
ENSMUST00000182451.2,ENSMUSG00000040327.17
ENSMUST00000183163.2,ENSMUSG00000040327.17
ENSMUST00000015749.7,ENSMUSG00000015605.7
ENSMUST00000233767.2,ENSMUSG00000015605.7
ENSMUST00000233104.2,ENSMUSG00000015605.7
ENSMUST00000233797.2,ENSMUSG00000015605.7
ENSMUST00000294538.1,ENSMUSG00000129568.1
ENSMUST00000199897.3,ENSMUSG00000106514.3
ENSMUST00000232855.2,ENSMUSG00000023972.11
ENSMUST00000044442.10,ENSMUSG00000023972.11
ENSMUST00000233974.2,ENSMUSG00000003546.11
ENSMUST00000003642.7,ENSMUSG00000003546.11
ENSMUST00000002844.14,ENSMUSG00000002767.14
ENSMUST00000156464.2,ENSMUSG00000002767.14
ENSMUST00000113429.8,ENSMUSG00000002767.14
ENSMUST00000113430.2,ENSMUSG00000002767.14
ENSMUST00000146183.2,ENSMUSG00000002767.14
ENSMUST00000043464.14,ENSMUSG00000038545.14
ENSMUST00000151002.8,ENSMUSG00000038545.14
ENSMUST00000132790.2,ENSMUSG00000038545.14
ENSMUST00000145567.8,ENSMUSG00000038545.14
ENSMUST00000144966.2,ENSMUSG00000038545.14
ENSMUST00000133393.8,ENSMUSG00000038545.14
ENSMUST00000125949.2,ENSMUSG00000038545.14
ENSMUST00000233155.2,ENSMUSG00000023971.10
ENSMUST00000024766.7,ENSMUSG00000023971.10
ENSMUST00000233136.2,ENSMUSG00000023971.10
ENSMUST00000233247.2,ENSMUSG00000023971.10
ENSMUST00000232697.2,ENSMUSG00000023971.10
ENSMUST00000071841.7,ENSMUSG00000063576.13
ENSMUST00000165007.9,ENSMUSG00000063576.13
ENSMUST00000233733.2,ENSMUSG00000063576.13
ENSMUST00000232776.2,ENSMUSG00000063576.13
ENSMUST00000233524.2,ENSMUSG00000063576.13
ENSMUST00000233032.2,ENSMUSG00000002768.9
ENSMUST00000232732.2,ENSMUSG00000002768.9
ENSMUST00000233644.2,ENSMUSG00000002768.9
ENSMUST00000232762.2,ENSMUSG00000002768.9
ENSMUST00000233430.2,ENSMUSG00000002768.9
ENSMUST00000233491.2,ENSMUSG00000002768.9
ENSMUST00000002845.8,ENSMUSG00000002768.9
ENSMUST00000233612.2,ENSMUSG00000002768.9
ENSMUST00000233385.2,ENSMUSG00000002768.9
ENSMUST00000233082.2,ENSMUSG00000059409.10
ENSMUST00000002839.9,ENSMUSG00000059409.10
ENSMUST00000233988.2,ENSMUSG00000059409.10
ENSMUST00000233757.2,ENSMUSG00000059409.10
ENSMUST00000300614.1,ENSMUSG00000130586.1
ENSMUST00000002840.9,ENSMUSG00000002763.17
ENSMUST00000144964.8,ENSMUSG00000002763.17
ENSMUST00000127897.2,ENSMUSG00000002763.17
ENSMUST00000148872.2,ENSMUSG00000002763.17
ENSMUST00000147112.2,ENSMUSG00000002769.10
ENSMUST00000002846.9,ENSMUSG00000002769.10
ENSMUST00000233086.2,ENSMUSG00000002769.10
ENSMUST00000370259.1,ENSMUSG00000142310.1
ENSMUST00000059844.13,ENSMUSG00000023973.14
ENSMUST00000129200.2,ENSMUSG00000023973.14
ENSMUST00000145877.2,ENSMUSG00000023973.14
ENSMUST00000121671.2,ENSMUSG00000023973.14
ENSMUST00000148656.2,ENSMUSG00000023973.14
ENSMUST00000370527.1,ENSMUSG00000142354.1
ENSMUST00000041012.10,ENSMUSG00000036858.9
ENSMUST00000071430.7,ENSMUSG00000062619.7
ENSMUST00000078286.6,ENSMUSG00000063888.8
ENSMUST00000233192.2,ENSMUSG00000063888.8
ENSMUST00000233349.2,ENSMUSG00000063888.8
ENSMUST00000233919.2,ENSMUSG00000063888.8
ENSMUST00000040624.7,ENSMUSG00000036568.8
ENSMUST00000233537.2,ENSMUSG00000036568.8
ENSMUST00000233142.2,ENSMUSG00000036568.8
ENSMUST00000233455.2,ENSMUSG00000036568.8
ENSMUST00000369954.1,ENSMUSG00000142270.1
ENSMUST00000369960.1,ENSMUSG00000142270.1
ENSMUST00000369959.1,ENSMUSG00000142270.1
ENSMUST00000369961.1,ENSMUSG00000142270.1
ENSMUST00000369957.1,ENSMUSG00000142270.1
ENSMUST00000369962.1,ENSMUSG00000142270.1
ENSMUST00000369963.1,ENSMUSG00000142270.1
ENSMUST00000369958.1,ENSMUSG00000142270.1
ENSMUST00000369955.1,ENSMUSG00000142270.1
ENSMUST00000369956.1,ENSMUSG00000142270.1
ENSMUST00000247318.1,ENSMUSG00000121152.1
ENSMUST00000379523.1,ENSMUSG00000143839.1
ENSMUST00000040434.9,ENSMUSG00000036430.9
ENSMUST00000024773.6,ENSMUSG00000023978.6
ENSMUST00000162469.2,ENSMUSG00000023978.6
ENSMUST00000307227.1,ENSMUSG00000131697.1
ENSMUST00000113337.10,ENSMUSG00000023977.16
ENSMUST00000224442.2,ENSMUSG00000023977.16
ENSMUST00000224759.2,ENSMUSG00000023977.16
ENSMUST00000113335.4,ENSMUSG00000023977.16
ENSMUST00000225712.2,ENSMUSG00000023977.16
ENSMUST00000223860.2,ENSMUSG00000023977.16
ENSMUST00000225751.2,ENSMUSG00000023977.16
ENSMUST00000225599.2,ENSMUSG00000023977.16
ENSMUST00020182665.1,ENSMUSG00002076750.1
ENSMUST00000165525.3,ENSMUSG00000091775.3
ENSMUST00000075152.7,ENSMUSG00000062472.7
ENSMUST00000376772.1,ENSMUSG00000143434.1
ENSMUST00000366393.1,ENSMUSG00000141674.1
ENSMUST00000366528.1,ENSMUSG00000141710.1
ENSMUST00000366529.1,ENSMUSG00000141710.1
ENSMUST00000188947.7,ENSMUSG00000064043.16
ENSMUST00000190080.9,ENSMUSG00000064043.16
ENSMUST00000191153.7,ENSMUSG00000064043.16
ENSMUST00000188730.7,ENSMUSG00000064043.16
ENSMUST00000190020.4,ENSMUSG00000064043.16
ENSMUST00000366248.1,ENSMUSG00000141633.1
ENSMUST00000366247.1,ENSMUSG00000141633.1
ENSMUST00000366250.1,ENSMUSG00000141633.1
ENSMUST00000366249.1,ENSMUSG00000141633.1
ENSMUST00000365992.1,ENSMUSG00000141596.1
ENSMUST00020183366.1,ENSMUSG00002076233.1
ENSMUST00000290669.1,ENSMUSG00000128910.1
ENSMUST00000120737.8,ENSMUSG00000034729.17
ENSMUST00000119945.8,ENSMUSG00000034729.17
ENSMUST00000135418.8,ENSMUSG00000034729.17
ENSMUST00000125963.2,ENSMUSG00000034729.17
ENSMUST00000136061.8,ENSMUSG00000034729.17
ENSMUST00000060752.13,ENSMUSG00000034729.17
ENSMUST00000119841.8,ENSMUSG00000034729.17
ENSMUST00000143725.8,ENSMUSG00000034729.17
ENSMUST00000154039.2,ENSMUSG00000034729.17
ENSMUST00000141699.2,ENSMUSG00000034729.17
ENSMUST00000152497.2,ENSMUSG00000034729.17
ENSMUST00000024774.14,ENSMUSG00000023979.15
ENSMUST00000145462.2,ENSMUSG00000023979.15
ENSMUST00000059348.9,ENSMUSG00000023982.9
ENSMUST00000238764.2,ENSMUSG00000118471.2
ENSMUST00000177586.3,ENSMUSG00000096361.3
ENSMUST00000061885.9,ENSMUSG00000047150.9
ENSMUST00000073143.7,ENSMUSG00000047150.9
ENSMUST00000125507.2,ENSMUSG00000047150.9
ENSMUST00000160678.2,ENSMUSG00000047150.9
ENSMUST00000253629.1,ENSMUSG00000122553.1
ENSMUST00000037701.13,ENSMUSG00000034382.15
ENSMUST00000150819.3,ENSMUSG00000034382.15
ENSMUST00000233174.2,ENSMUSG00000023980.8
ENSMUST00000067103.4,ENSMUSG00000023980.8
ENSMUST00000233121.2,ENSMUSG00000023980.8
ENSMUST00000233274.2,ENSMUSG00000023980.8
ENSMUST00000233675.2,ENSMUSG00000023980.8
ENSMUST00000182129.8,ENSMUSG00000034165.17
ENSMUST00000171031.8,ENSMUSG00000034165.17
ENSMUST00000183210.2,ENSMUSG00000034165.17
ENSMUST00000183044.8,ENSMUSG00000034165.17
ENSMUST00000037333.17,ENSMUSG00000034165.17
ENSMUST00000183177.8,ENSMUSG00000034165.17
ENSMUST00000182848.8,ENSMUSG00000034165.17
ENSMUST00000182591.2,ENSMUSG00000034165.17
ENSMUST00000182060.2,ENSMUSG00000034165.17
ENSMUST00000182935.8,ENSMUSG00000034165.17
ENSMUST00000183014.2,ENSMUSG00000034165.17
ENSMUST00000183061.2,ENSMUSG00000034165.17
ENSMUST00000182506.8,ENSMUSG00000034165.17
ENSMUST00000182281.2,ENSMUSG00000034165.17
ENSMUST00000182209.8,ENSMUSG00000034165.17
ENSMUST00000182874.3,ENSMUSG00000034165.17
ENSMUST00000183158.2,ENSMUSG00000034165.17
ENSMUST00000182846.3,ENSMUSG00000034165.17
ENSMUST00000182539.8,ENSMUSG00000034165.17
ENSMUST00000183256.8,ENSMUSG00000034165.17
ENSMUST00000183206.2,ENSMUSG00000034165.17
ENSMUST00000260791.1,ENSMUSG00000123918.1
ENSMUST00000261023.1,ENSMUSG00000123949.1
ENSMUST00000260614.1,ENSMUSG00000123876.1
ENSMUST00000024783.9,ENSMUSG00000023988.9
ENSMUST00000024778.3,ENSMUSG00000092558.4
ENSMUST00000149893.2,ENSMUSG00000092558.4
ENSMUST00000138638.2,ENSMUSG00000092558.4
ENSMUST00000133855.2,ENSMUSG00000092558.4
ENSMUST00000146105.8,ENSMUSG00000023984.18
ENSMUST00000130830.2,ENSMUSG00000023984.18
ENSMUST00000132397.2,ENSMUSG00000023984.18
ENSMUST00000259989.1,ENSMUSG00000123753.1
ENSMUST00000259990.1,ENSMUSG00000123753.1
ENSMUST00000120025.2,ENSMUSG00000083672.2
ENSMUST00000024779.15,ENSMUSG00000090115.8
ENSMUST00000145314.2,ENSMUSG00000090115.8
ENSMUST00000152724.2,ENSMUSG00000090115.8
ENSMUST00000131550.2,ENSMUSG00000090115.8
ENSMUST00000260434.1,ENSMUSG00000123836.1
ENSMUST00000113302.10,ENSMUSG00000033475.16
ENSMUST00000113301.2,ENSMUSG00000033475.16
ENSMUST00000143156.2,ENSMUSG00000033475.16
ENSMUST00000143789.5,ENSMUSG00000079444.10
ENSMUST00000155812.2,ENSMUSG00000084880.2
ENSMUST00000113299.6,ENSMUSG00000096549.10
ENSMUST00000113300.8,ENSMUSG00000096549.10
ENSMUST00000142014.2,ENSMUSG00000096549.10
ENSMUST00000152214.4,ENSMUSG00000096549.10
ENSMUST00000151540.2,ENSMUSG00000096549.10
ENSMUST00000156118.8,ENSMUSG00000023266.12
ENSMUST00000113296.8,ENSMUSG00000023266.12
ENSMUST00000128734.3,ENSMUSG00000023266.12
ENSMUST00000139405.2,ENSMUSG00000023266.12
ENSMUST00000138316.2,ENSMUSG00000023266.12
ENSMUST00000143962.3,ENSMUSG00000086930.3
ENSMUST00000136531.3,ENSMUSG00000086930.3
ENSMUST00000260151.1,ENSMUSG00000086930.3
ENSMUST00000144979.3,ENSMUSG00000086930.3
ENSMUST00000360103.1,ENSMUSG00000140537.1
ENSMUST00000360102.1,ENSMUSG00000140537.1
ENSMUST00000360101.1,ENSMUSG00000140537.1
ENSMUST00000360342.1,ENSMUSG00000140572.1
ENSMUST00000024782.12,ENSMUSG00000023987.15
ENSMUST00000144955.2,ENSMUSG00000023987.15
ENSMUST00000086932.10,ENSMUSG00000023990.19
ENSMUST00000126258.8,ENSMUSG00000023990.19
ENSMUST00000113288.8,ENSMUSG00000023990.19
ENSMUST00000113284.8,ENSMUSG00000023990.19
ENSMUST00000137845.2,ENSMUSG00000023990.19
ENSMUST00000125177.2,ENSMUSG00000023990.19
ENSMUST00000130208.8,ENSMUSG00000023990.19
ENSMUST00000160373.8,ENSMUSG00000023990.19
ENSMUST00000159641.8,ENSMUSG00000023990.19
ENSMUST00000141631.2,ENSMUSG00000023990.19
ENSMUST00000024786.14,ENSMUSG00000023990.19
ENSMUST00000146782.2,ENSMUSG00000023990.19
ENSMUST00000124765.8,ENSMUSG00000023990.19
ENSMUST00000162719.2,ENSMUSG00000023990.19
ENSMUST00000140715.2,ENSMUSG00000023990.19
ENSMUST00000327440.1,ENSMUSG00000134886.1
ENSMUST00000113280.8,ENSMUSG00000032717.15
ENSMUST00000066368.13,ENSMUSG00000032717.15
ENSMUST00000035375.14,ENSMUSG00000032717.15
ENSMUST00000125745.8,ENSMUSG00000032717.15
ENSMUST00000131971.2,ENSMUSG00000032717.15
ENSMUST00000140234.2,ENSMUSG00000032717.15
ENSMUST00000152455.8,ENSMUSG00000032717.15
ENSMUST00000132125.8,ENSMUSG00000032717.15
ENSMUST00000129360.2,ENSMUSG00000032717.15
ENSMUST00000083093.3,ENSMUSG00000065027.3
ENSMUST00000082814.3,ENSMUSG00000064748.3
ENSMUST00000113265.8,ENSMUSG00000023991.17
ENSMUST00000113263.8,ENSMUSG00000023991.17
ENSMUST00000097311.9,ENSMUSG00000023991.17
ENSMUST00000113262.2,ENSMUSG00000023991.17
ENSMUST00000136314.2,ENSMUSG00000023991.17
ENSMUST00000154108.2,ENSMUSG00000023991.17
ENSMUST00000137039.2,ENSMUSG00000023991.17
ENSMUST00000153752.2,ENSMUSG00000023991.17
ENSMUST00000122904.2,ENSMUSG00000085932.2
ENSMUST00000338993.1,ENSMUSG00000137029.1
ENSMUST00000338994.1,ENSMUSG00000137029.1
ENSMUST00000338986.1,ENSMUSG00000137029.1
ENSMUST00000338987.1,ENSMUSG00000137029.1
ENSMUST00000338995.1,ENSMUSG00000137029.1
ENSMUST00000338996.1,ENSMUSG00000137029.1
ENSMUST00000338988.1,ENSMUSG00000137029.1
ENSMUST00000338997.1,ENSMUSG00000137029.1
ENSMUST00000338980.1,ENSMUSG00000137029.1
ENSMUST00000338985.1,ENSMUSG00000137029.1
ENSMUST00000338981.1,ENSMUSG00000137029.1
ENSMUST00000338989.1,ENSMUSG00000137029.1
ENSMUST00000338982.1,ENSMUSG00000137029.1
ENSMUST00000338983.1,ENSMUSG00000137029.1
ENSMUST00000338984.1,ENSMUSG00000137029.1
ENSMUST00000338998.1,ENSMUSG00000137029.1
ENSMUST00000338990.1,ENSMUSG00000137029.1
ENSMUST00000338999.1,ENSMUSG00000137029.1
ENSMUST00000338991.1,ENSMUSG00000137029.1
ENSMUST00000338992.1,ENSMUSG00000137029.1
ENSMUST00000339651.1,ENSMUSG00000137100.1
ENSMUST00000339650.1,ENSMUSG00000137100.1
ENSMUST00000117186.2,ENSMUSG00000084288.2
ENSMUST00000339270.1,ENSMUSG00000137062.1
ENSMUST00000339271.1,ENSMUSG00000137062.1
ENSMUST00000339269.1,ENSMUSG00000137062.1
ENSMUST00000339272.1,ENSMUSG00000137062.1
ENSMUST00000339273.1,ENSMUSG00000137062.1
ENSMUST00000339279.1,ENSMUSG00000137062.1
ENSMUST00000339278.1,ENSMUSG00000137062.1
ENSMUST00000339265.1,ENSMUSG00000137062.1
ENSMUST00000339275.1,ENSMUSG00000137062.1
ENSMUST00000339276.1,ENSMUSG00000137062.1
ENSMUST00000339274.1,ENSMUSG00000137062.1
ENSMUST00000339268.1,ENSMUSG00000137062.1
ENSMUST00000339267.1,ENSMUSG00000137062.1
ENSMUST00000339266.1,ENSMUSG00000137062.1
ENSMUST00000339277.1,ENSMUSG00000137062.1
ENSMUST00000339281.1,ENSMUSG00000137062.1
ENSMUST00000339280.1,ENSMUSG00000137062.1
ENSMUST00000327811.1,ENSMUSG00000134961.1
ENSMUST00000327804.1,ENSMUSG00000134961.1
ENSMUST00000327805.1,ENSMUSG00000134961.1
ENSMUST00000327812.1,ENSMUSG00000134961.1
ENSMUST00000327806.1,ENSMUSG00000134961.1
ENSMUST00000327809.1,ENSMUSG00000134961.1
ENSMUST00000327808.1,ENSMUSG00000134961.1
ENSMUST00000327814.1,ENSMUSG00000134961.1
ENSMUST00000327813.1,ENSMUSG00000134961.1
ENSMUST00000327810.1,ENSMUSG00000134961.1
ENSMUST00000327807.1,ENSMUSG00000134961.1
ENSMUST00000327620.1,ENSMUSG00000134919.1
ENSMUST00000119056.2,ENSMUSG00000082492.2
ENSMUST00000333776.1,ENSMUSG00000136041.1
ENSMUST00000369740.1,ENSMUSG00000142227.1
ENSMUST00000369940.1,ENSMUSG00000142266.1
ENSMUST00000369942.1,ENSMUSG00000142266.1
ENSMUST00000369941.1,ENSMUSG00000142266.1
ENSMUST00000369943.1,ENSMUSG00000142266.1
ENSMUST00000369945.1,ENSMUSG00000142266.1
ENSMUST00000369944.1,ENSMUSG00000142266.1
ENSMUST00000178823.2,ENSMUSG00000094928.2
ENSMUST00000312113.1,ENSMUSG00000132423.1
ENSMUST00000233100.2,ENSMUSG00000117308.2
ENSMUST00000232692.3,ENSMUSG00000117334.3
ENSMUST00000368206.1,ENSMUSG00000117334.3
ENSMUST00000022028.6,ENSMUSG00000021545.6
ENSMUST00000233043.2,ENSMUSG00000021545.6
ENSMUST00000233338.2,ENSMUSG00000117157.2
ENSMUST00000372314.1,ENSMUSG00000142642.1
ENSMUST00000372312.1,ENSMUSG00000142642.1
ENSMUST00000372310.1,ENSMUSG00000142642.1
ENSMUST00000372313.1,ENSMUSG00000142642.1
ENSMUST00000372311.1,ENSMUSG00000142642.1
ENSMUST00000381809.1,ENSMUSG00000144265.1
ENSMUST00000063481.9,ENSMUSG00000073386.6
ENSMUST00000233337.2,ENSMUSG00000073386.6
ENSMUST00000233614.2,ENSMUSG00000073386.6
ENSMUST00000232753.2,ENSMUSG00000117266.2
ENSMUST00000232817.3,ENSMUSG00000043939.17
ENSMUST00000053612.14,ENSMUSG00000043939.17
ENSMUST00000027764.10,ENSMUSG00000043939.17
ENSMUST00000233815.2,ENSMUSG00000043939.17
ENSMUST00000233384.2,ENSMUSG00000043939.17
ENSMUST00000285289.1,ENSMUSG00000128016.1
ENSMUST00000113251.10,ENSMUSG00000042265.14
ENSMUST00000048782.7,ENSMUSG00000042265.14
ENSMUST00000329243.1,ENSMUSG00000135259.1
ENSMUST00000329239.1,ENSMUSG00000135259.1
ENSMUST00000329240.1,ENSMUSG00000135259.1
ENSMUST00000329241.1,ENSMUSG00000135259.1
ENSMUST00000329242.1,ENSMUSG00000135259.1
ENSMUST00000329244.1,ENSMUSG00000135259.1
ENSMUST00000233243.2,ENSMUSG00000117318.2
ENSMUST00000048065.6,ENSMUSG00000041754.6
ENSMUST00000059873.14,ENSMUSG00000051682.16
ENSMUST00000136272.8,ENSMUSG00000051682.16
ENSMUST00000154335.8,ENSMUSG00000051682.16
ENSMUST00000125426.8,ENSMUSG00000051682.16
ENSMUST00000153420.2,ENSMUSG00000051682.16
ENSMUST00000153131.2,ENSMUSG00000051682.16
ENSMUST00000233496.2,ENSMUSG00000071068.8
ENSMUST00000233092.2,ENSMUSG00000071068.8
ENSMUST00000233602.2,ENSMUSG00000071068.8
ENSMUST00000170941.3,ENSMUSG00000071068.8
ENSMUST00000049614.13,ENSMUSG00000043740.16
ENSMUST00000129825.2,ENSMUSG00000043740.16
ENSMUST00000124205.2,ENSMUSG00000043740.16
ENSMUST00000318681.1,ENSMUSG00000133551.1
ENSMUST00000024791.15,ENSMUSG00000023992.15
ENSMUST00000132340.2,ENSMUSG00000023992.15
ENSMUST00000113237.4,ENSMUSG00000023992.15
ENSMUST00000148545.2,ENSMUSG00000023992.15
ENSMUST00000346373.1,ENSMUSG00000138215.1
ENSMUST00000346372.1,ENSMUSG00000138215.1
ENSMUST00000346374.1,ENSMUSG00000138215.1
ENSMUST00000224001.2,ENSMUSG00000023993.8
ENSMUST00000024792.8,ENSMUSG00000023993.8
ENSMUST00000223956.2,ENSMUSG00000023993.8
ENSMUST00000223968.2,ENSMUSG00000023993.8
ENSMUST00000225849.2,ENSMUSG00000023993.8
ENSMUST00000078800.13,ENSMUSG00000023994.14
ENSMUST00000162460.8,ENSMUSG00000023994.14
